date,state,fips,cases,deaths
2020-09-18,CA,6,781436,14912
2020-09-18,CO,8,64277,2020
2020-09-18,CT,9,55527,4492
2020-09-18,DE,10,19366,620
2020-09-18,DC,11,14852,619
2020-09-18,FL,12,677652,13224
2020-09-18,GA,13,286170,6390
2020-09-18,GU,66,3043,34
2020-09-18,HI,15,11348,119
2020-09-18,ID,16,37358,439
2020-09-18,IL,17,273596,8666
2020-09-18,IN,18,111900,3495
2020-09-18,IA,19,78839,1264
2020-09-18,KS,20,53403,596
2020-09-18,KY,21,64155,1132
2020-09-18,LA,22,161322,5340
2020-09-18,ME,23,5005,138
2020-09-18,MD,24,119559,3869
2020-09-18,MA,25,126582,9269
2020-09-18,MI,26,127558,6955
2020-09-18,MN,27,87859,2002
2020-09-18,MS,28,92432,2792
2020-09-18,MO,29,112547,1892
2020-09-18,MT,30,9934,146
2020-09-18,NE,31,40387,457
2020-09-18,NV,32,75153,1526
2020-09-18,NH,33,7861,438
2020-09-18,NJ,34,200639,16061
2020-09-18,NM,35,27350,841
2020-09-18,NY,36,452764,32682
2020-09-18,NC,37,191672,3232
2020-09-18,ND,38,17233,187
2020-09-18,MP,69,62,2
2020-09-18,OH,39,142596,4608
2020-09-18,OK,40,74567,939
2020-09-18,OR,41,30351,524
2020-09-18,PA,42,153560,8006
2020-09-18,PR,72,39684,599
2020-09-18,RI,44,23620,1088
2020-09-18,SC,45,136318,3177
2020-09-18,SD,46,18075,198
2020-09-18,TN,47,177707,2173
2020-09-18,TX,48,713652,15037
2020-09-18,UT,49,61786,437
2020-09-18,VT,50,1706,58
2020-09-18,VI,78,1257,19
2020-09-18,VA,51,138702,2949
2020-09-18,WA,53,85583,2130
2020-09-18,WV,54,13683,297
2020-09-18,WI,55,103211,1247
2020-09-18,WY,56,4747,49
2020-09-19,AL,1,144164,2437
2020-09-19,AK,2,7613,42
2020-09-19,AZ,4,213551,5471
2020-09-19,AR,5,75160,1181
2020-09-19,CA,6,785076,15023
2020-09-19,CO,8,64694,2022
2020-09-19,CT,9,55527,4492
2020-09-19,DE,10,19449,621
2020-09-19,DC,11,14902,619
2020-09-19,FL,12,681225,13286
2020-09-19,GA,13,288059,6450
2020-09-19,GU,66,3043,35
2020-09-19,HI,15,11457,119
2020-09-19,ID,16,37624,441
2020-09-19,IL,17,276057,8688
2020-09-19,IN,18,112982,3503
2020-09-19,IA,19,79785,1265
2020-09-19,KS,20,53420,596
2020-09-19,KY,21,65068,1137
2020-09-19,LA,22,161322,5340
2020-09-19,ME,23,5035,139
2020-09-19,MD,24,120107,3876
2020-09-19,MA,25,127181,9295
2020-09-19,MI,26,128112,6970
2020-09-19,MN,27,88773,2015
2020-09-19,MS,28,93087,2809
2020-09-19,MO,29,113794,1905
2020-09-19,MT,30,10193,156
2020-09-19,NE,31,40797,457
2020-09-19,NV,32,75524,1528
2020-09-19,NH,33,7920,438
2020-09-19,NJ,34,201100,16064
2020-09-19,NM,35,27512,847
2020-09-19,NY,36,453747,32679
2020-09-19,NC,37,192751,3260
2020-09-19,ND,38,17610,195
2020-09-19,MP,69,68,2
2020-09-19,OH,39,143547,4612
2020-09-19,OK,40,75804,943
2020-09-19,OR,41,30600,527
2020-09-19,PA,42,154261,8028
2020-09-19,PR,72,40993,605
2020-09-19,RI,44,23620,1088
2020-09-19,SC,45,137240,3188
2020-09-19,SD,46,18444,200
2020-09-19,TN,47,179017,2193
2020-09-19,TX,48,716914,15124
2020-09-19,UT,49,62893,440
2020-09-19,VT,50,1710,58
2020-09-19,VI,78,1257,19
2020-09-19,VA,51,139655,2990
2020-09-19,WA,53,85886,2130
2020-09-19,WV,54,13874,308
2020-09-19,WI,55,105609,1249
2020-09-19,WY,56,4780,49
2020-09-20,AL,1,144962,2437
2020-09-20,AK,2,7704,42
2020-09-20,AZ,4,214018,5480
2020-09-20,AR,5,75723,1181
2020-09-20,CA,6,788077,15018
2020-09-20,CO,8,65248,2023
2020-09-20,CT,9,55527,4492
2020-09-20,DE,10,19566,621
2020-09-20,DC,11,14955,620
2020-09-20,FL,12,683746,13295
2020-09-20,GA,13,289096,6453
2020-09-20,GU,66,3043,35
2020-09-20,HI,15,11534,119
2020-09-20,ID,16,37768,443
2020-09-20,IL,17,277373,8700
2020-09-20,IN,18,113728,3506
2020-09-20,IA,19,80410,1265
2020-09-20,KS,20,53433,597
2020-09-20,KY,21,65413,1139
2020-09-20,LA,22,162258,5366
2020-09-20,ME,23,5079,139
2020-09-20,MD,24,120656,3879
2020-09-20,MA,25,127540,9310
2020-09-20,MI,26,128148,6971
2020-09-20,MN,27,90069,2017
2020-09-20,MS,28,93364,2810
2020-09-20,MO,29,115000,1896
2020-09-20,MT,30,10325,157
2020-09-20,NE,31,41083,457
2020-09-20,NV,32,75914,1532
2020-09-20,NH,33,7947,438
2020-09-20,NJ,34,201553,16067
2020-09-20,NM,35,27579,849
2020-09-20,NY,36,454612,32686
2020-09-20,NC,37,193978,3270
2020-09-20,ND,38,17961,195
2020-09-20,MP,69,68,2
2020-09-20,OH,39,144309,4615
2020-09-20,OK,40,76807,946
2020-09-20,OR,41,30802,528
2020-09-20,PA,42,154924,8049
2020-09-20,PR,72,41838,608
2020-09-20,RI,44,23620,1088
2020-09-20,SC,45,137708,3199
2020-09-20,SD,46,18696,202
2020-09-20,TN,47,180621,2195
2020-09-20,TX,48,722460,15159
2020-09-20,UT,49,63774,440
2020-09-20,VT,50,1715,58
2020-09-20,VI,78,1269,19
2020-09-20,VA,51,140511,3015
2020-09-20,WA,53,86169,2130
2020-09-20,WV,54,14054,310
2020-09-20,WI,55,107343,1250
2020-09-20,WY,56,4871,49
2020-09-21,AL,1,145780,2439
2020-09-21,AK,2,7775,42
2020-09-21,AZ,4,214251,5482
2020-09-21,AR,5,76364,1197
2020-09-21,CA,6,792217,15069
2020-09-21,CO,8,65936,2031
2020-09-21,CT,9,56024,4495
2020-09-21,DE,10,19667,627
2020-09-21,DC,11,14978,621
2020-09-21,FL,12,685431,13316
2020-09-21,GA,13,289975,6455
2020-09-21,GU,66,3116,36
2020-09-21,HI,15,11590,119
2020-09-21,ID,16,38196,447
2020-09-21,IL,17,279032,8717
2020-09-21,IN,18,114251,3512
2020-09-21,IA,19,81006,1284
2020-09-21,KS,20,54956,604
2020-09-21,KY,21,65905,1141
2020-09-21,LA,22,162501,5375
2020-09-21,ME,23,5106,140
2020-09-21,MD,24,121068,3883
2020-09-21,MA,25,127796,9317
2020-09-21,MI,26,129655,6982
2020-09-21,MN,27,90994,2021
2020-09-21,MS,28,93556,2810
2020-09-21,MO,29,116814,1936
2020-09-21,MT,30,10509,160
2020-09-21,NE,31,41388,464
2020-09-21,NV,32,76119,1531
2020-09-21,NH,33,7952,438
2020-09-21,NJ,34,201945,16069
2020-09-21,NM,35,27683,851
2020-09-21,NY,36,455187,32691
2020-09-21,NC,37,195093,3283
2020-09-21,ND,38,18247,196
2020-09-21,MP,69,69,2
2020-09-21,OH,39,145165,4623
2020-09-21,OK,40,77908,948
2020-09-21,OR,41,30999,532
2020-09-21,PA,42,155729,8080
2020-09-21,PR,72,42476,609
2020-09-21,RI,44,23932,1097
2020-09-21,SC,45,138124,3212
2020-09-21,SD,46,18869,202
2020-09-21,TN,47,181725,2209
2020-09-21,TX,48,744736,15212
2020-09-21,UT,49,64404,441
2020-09-21,VT,50,1719,58
2020-09-21,VI,78,1269,19
2020-09-21,VA,51,141138,3021
2020-09-21,WA,53,86803,2137
2020-09-21,WV,54,14171,312
2020-09-21,WI,55,108656,1253
2020-09-21,WY,56,4944,49
2020-09-22,AL,1,146584,2457
2020-09-22,AK,2,7821,42
2020-09-22,AZ,4,214846,5501
2020-09-22,AR,5,76981,1209
2020-09-22,CA,6,795077,15209
2020-09-22,CO,8,66552,2034
2020-09-22,CT,9,56160,4496
2020-09-22,DE,10,19761,628
2020-09-22,DC,11,15021,621
2020-09-22,FL,12,687901,13415
2020-09-22,GA,13,290930,6524
2020-09-22,GU,66,3159,38
2020-09-22,HI,15,11653,119
2020-09-22,ID,16,38676,452
2020-09-22,IL,17,280511,8741
2020-09-22,IN,18,114864,3520
2020-09-22,IA,19,81674,1293
2020-09-22,KS,20,55237,618
2020-09-22,KY,21,66624,1148
2020-09-22,LA,22,163253,5386
2020-09-22,ME,23,5146,140
2020-09-22,MD,24,121409,3895
2020-09-22,MA,25,127969,9328
2020-09-22,MI,26,130406,6998
2020-09-22,MN,27,91474,2031
2020-09-22,MS,28,94021,2846
2020-09-22,MO,29,118574,1974
2020-09-22,MT,30,10792,163
2020-09-22,NE,31,41828,473
2020-09-22,NV,32,76376,1546
2020-09-22,NH,33,7990,438
2020-09-22,NJ,34,202371,16076
2020-09-22,NM,35,27790,854
2020-09-22,NY,36,455938,32690
2020-09-22,NC,37,196258,3320
2020-09-22,ND,38,18511,199
2020-09-22,MP,69,69,2
2020-09-22,OH,39,145850,4635
2020-09-22,OK,40,79072,962
2020-09-22,OR,41,31323,535
2020-09-22,PA,42,156512,8099
2020-09-22,PR,72,42596,613
2020-09-22,RI,44,24044,1099
2020-09-22,SC,45,140789,3243
2020-09-22,SD,46,19189,202
2020-09-22,TN,47,182546,2236
2020-09-22,TX,48,749069,15322
2020-09-22,UT,49,65058,443
2020-09-22,VT,50,1721,58
2020-09-22,VI,78,1278,19
2020-09-22,VA,51,142010,3060
2020-09-22,WA,53,87233,2163
2020-09-22,WV,54,14384,317
2020-09-22,WI,55,110393,1259
2020-09-22,WY,56,5016,49
2020-09-23,AL,1,147153,2488
2020-09-23,AK,2,7875,42
2020-09-23,AZ,4,215284,5526
2020-09-23,AR,5,77963,1229
2020-09-23,CA,6,798350,15313
2020-09-23,CO,8,67186,2038
2020-09-23,CT,9,56315,4497
2020-09-23,DE,10,19830,629
2020-09-23,DC,11,15050,621
2020-09-23,FL,12,690491,13617
2020-09-23,GA,13,292797,6620
2020-09-23,GU,66,3204,38
2020-09-23,HI,15,11820,121
2020-09-23,ID,16,39030,454
2020-09-23,IL,17,282331,8762
2020-09-23,IN,18,115578,3530
2020-09-23,IA,19,82956,1298
2020-09-23,KS,20,56355,629
2020-09-23,KY,21,67590,1161
2020-09-23,LA,22,163869,5407
2020-09-23,ME,23,5171,140
2020-09-23,MD,24,121793,3902
2020-09-23,MA,25,128512,9347
2020-09-23,MI,26,131292,7013
2020-09-23,MN,27,92152,2037
2020-09-23,MS,28,94573,2870
2020-09-23,MO,29,120124,2035
2020-09-23,MT,30,11034,165
2020-09-23,NE,31,42278,477
2020-09-23,NV,32,76907,1556
2020-09-23,NH,33,8007,438
2020-09-23,NJ,34,202779,16082
2020-09-23,NM,35,27987,857
2020-09-23,NY,36,456604,32691
2020-09-23,NC,37,197431,3345
2020-09-23,ND,38,18984,206
2020-09-23,MP,69,69,2
2020-09-23,OH,39,146753,4687
2020-09-23,OK,40,80161,970
2020-09-23,OR,41,31513,538
2020-09-23,PA,42,157373,8137
2020-09-23,PR,72,42660,617
2020-09-23,RI,44,24177,1102
2020-09-23,SC,45,141686,3262
2020-09-23,SD,46,19634,202
2020-09-23,TN,47,184068,2252
2020-09-23,TX,48,753551,15455
2020-09-23,UT,49,65948,444
2020-09-23,VT,50,1722,58
2020-09-23,VI,78,1290,19
2020-09-23,VA,51,142590,3089
2020-09-23,WA,53,88042,2175
2020-09-23,WV,54,14504,319
2020-09-23,WI,55,112276,1269
2020-09-23,WY,56,5169,50
2020-09-24,AL,1,148206,2506
2020-09-24,AK,2,8015,43
2020-09-24,AZ,4,215852,5560
2020-09-24,AR,5,79049,1246
2020-09-24,CA,6,801671,15389
2020-09-24,CO,8,67745,2042
2020-09-24,CT,9,56472,4499
2020-09-24,DE,10,19947,630
2020-09-24,DC,11,15106,621
2020-09-24,FL,12,693032,13794
2020-09-24,GA,13,294334,6667
2020-09-24,GU,66,3232,39
2020-09-24,HI,15,11908,123
2020-09-24,ID,16,39547,458
2020-09-24,IL,17,284620,8793
2020-09-24,IN,18,116481,3548
2020-09-24,IA,19,83993,1303
2020-09-24,KS,20,56461,633
2020-09-24,KY,21,68230,1166
2020-09-24,LA,22,164446,5423
2020-09-24,ME,23,5215,140
2020-09-24,MD,24,122293,3909
2020-09-24,MA,25,128993,9362
2020-09-24,MI,26,132400,7020
2020-09-24,MN,27,93064,2040
2020-09-24,MS,28,95310,2874
2020-09-24,MO,29,121485,2055
2020-09-24,MT,30,11381,165
2020-09-24,NE,31,42731,478
2020-09-24,NV,32,77338,1565
2020-09-24,NH,33,8044,438
2020-09-24,NJ,34,203343,16091
2020-09-24,NM,35,28224,859
2020-09-24,NY,36,457557,32696
2020-09-24,NC,37,199236,3380
2020-09-24,ND,38,19454,215
2020-09-24,MP,69,69,2
2020-09-24,OH,39,147744,4715
2020-09-24,OK,40,81244,981
2020-09-24,OR,41,31869,540
2020-09-24,PA,42,158221,8150
2020-09-24,PR,72,43842,627
2020-09-24,RI,44,24311,1106
2020-09-24,SC,45,142707,3279
2020-09-24,SD,46,20097,210
2020-09-24,TN,47,185121,2287
2020-09-24,TX,48,758379,15587
2020-09-24,UT,49,67167,444
2020-09-24,VT,50,1724,58
2020-09-24,VI,78,1290,19
2020-09-24,VA,51,143492,3113
2020-09-24,WA,53,88597,2175
2020-09-24,WV,54,14706,325
2020-09-24,WI,55,114743,1275
2020-09-24,WY,56,5305,50
2020-09-25,AL,1,150658,2491
2020-09-25,AK,2,8133,48
2020-09-25,AZ,4,216367,5588
2020-09-25,AR,5,79946,1266
2020-09-25,CA,6,805733,15533
2020-09-25,CO,8,68506,2045
2020-09-25,CT,9,56587,4501
2020-09-25,DE,10,20085,631
2020-09-25,DC,11,15163,623
2020-09-25,FL,12,695879,13914
2020-09-25,GA,13,296089,6717
2020-09-25,GU,66,3255,40
2020-09-25,HI,15,12039,126
2020-09-25,ID,16,40228,458
2020-09-25,IL,17,287375,8826
2020-09-25,IN,18,117656,3566
2020-09-25,IA,19,85031,1312
2020-09-25,KS,20,57852,634
2020-09-25,KY,21,69150,1179
2020-09-25,LA,22,165152,5444
2020-09-25,ME,23,5235,140
2020-09-25,MD,24,122850,3917
2020-09-25,MA,25,129481,9373
2020-09-25,MI,26,133443,7028
2020-09-25,MN,27,94241,2046
2020-09-25,MS,28,96032,2894
2020-09-25,MO,29,123544,2075
2020-09-25,MT,30,11656,170
2020-09-25,NE,31,43162,483
2020-09-25,NV,32,77930,1573
2020-09-25,NH,33,8085,438
2020-09-25,NJ,34,203891,16097
2020-09-25,NM,35,28487,865
2020-09-25,NY,36,458466,32708
2020-09-25,NC,37,204658,3427
2020-09-25,ND,38,19888,222
2020-09-25,MP,69,69,2
2020-09-25,OH,39,148894,4734
2020-09-25,OK,40,82520,993
2020-09-25,OR,41,32328,545
2020-09-25,PA,42,159051,8157
2020-09-25,PR,72,44905,635
2020-09-25,RI,44,24181,1107
2020-09-25,SC,45,143902,3297
2020-09-25,SD,46,20554,216
2020-09-25,TN,47,186769,2326
2020-09-25,TX,48,761644,15637
2020-09-25,UT,49,68537,448
2020-09-25,VT,50,1731,58
2020-09-25,VI,78,1296,19
2020-09-25,VA,51,144433,3136
2020-09-25,WA,53,89149,2193
2020-09-25,WV,54,14953,330
2020-09-25,WI,55,117355,1285
2020-09-25,WY,56,5420,50
2020-09-26,AL,1,151591,2501
2020-09-26,AK,2,8244,48
2020-09-26,AZ,4,216826,5623
2020-09-26,AR,5,80755,1285
2020-09-26,CA,6,809214,15588
2020-09-26,CO,8,68973,2047
2020-09-26,CT,9,56587,4501
2020-09-26,DE,10,20156,633
2020-09-26,DC,11,15215,624
2020-09-26,FL,12,698674,14021
2020-09-26,GA,13,297553,6758
2020-09-26,GU,66,3255,40
2020-09-26,HI,15,12166,130
2020-09-26,ID,16,40411,460
2020-09-26,IL,17,289683,8847
2020-09-26,IN,18,118819,3577
2020-09-26,IA,19,85908,1314
2020-09-26,KS,20,57852,634
2020-09-26,KY,21,70038,1185
2020-09-26,LA,22,165152,5444
2020-09-26,ME,23,5260,140
2020-09-26,MD,24,123328,3925
2020-09-26,MA,25,130050,9391
2020-09-26,MI,26,134372,7044
2020-09-26,MN,27,95711,2056
2020-09-26,MS,28,96677,2911
2020-09-26,MO,29,124939,2118
2020-09-26,MT,30,11943,171
2020-09-26,NE,31,43596,484
2020-09-26,NV,32,78464,1583
2020-09-26,NH,33,8121,439
2020-09-26,NJ,34,204641,16103
2020-09-26,NM,35,28692,870
2020-09-26,NY,36,459472,32713
2020-09-26,NC,37,206241,3458
2020-09-26,ND,38,20383,230
2020-09-26,MP,69,69,2
2020-09-26,OH,39,150009,4740
2020-09-26,OK,40,83510,1004
2020-09-26,OR,41,32581,549
2020-09-26,PA,42,159937,8177
2020-09-26,PR,72,45413,642
2020-09-26,RI,44,24181,1107
2020-09-26,SC,45,145273,3323
2020-09-26,SD,46,21133,218
2020-09-26,TN,47,188205,2347
2020-09-26,TX,48,764642,15792
2020-09-26,UT,49,69556,448
2020-09-26,VT,50,1739,58
2020-09-26,VI,78,1317,19
2020-09-26,VA,51,145408,3144
2020-09-26,WA,53,89514,2196
2020-09-26,WV,54,15158,332
2020-09-26,WI,55,120249,1291
2020-09-26,WY,56,5465,50
2020-09-27,AL,1,152321,2502
2020-09-27,AK,2,8359,52
2020-09-27,AZ,4,217237,5623
2020-09-27,AR,5,81242,1308
2020-09-27,CA,6,811698,15608
2020-09-27,CO,8,69472,2048
2020-09-27,CT,9,56587,4501
2020-09-27,DE,10,20260,633
2020-09-27,DC,11,15250,624
2020-09-27,FL,12,700556,14031
2020-09-27,GA,13,298321,6789
2020-09-27,GU,66,3255,40
2020-09-27,HI,15,12264,131
2020-09-27,ID,16,40501,460
2020-09-27,IL,17,291271,8859
2020-09-27,IN,18,119721,3580
2020-09-27,IA,19,86624,1316
2020-09-27,KS,20,57978,636
2020-09-27,KY,21,70385,1189
2020-09-27,LA,22,166075,5465
2020-09-27,ME,23,5288,140
2020-09-27,MD,24,123895,3935
2020-09-27,MA,25,130642,9404
2020-09-27,MI,26,134409,7044
2020-09-27,MN,27,96786,2060
2020-09-27,MS,28,96859,2919
2020-09-27,MO,29,126115,2117
2020-09-27,MT,30,12126,173
2020-09-27,NE,31,44063,485
2020-09-27,NV,32,78820,1585
2020-09-27,NH,33,8172,439
2020-09-27,NJ,34,205339,16106
2020-09-27,NM,35,28844,870
2020-09-27,NY,36,460340,32722
2020-09-27,NC,37,207407,3460
2020-09-27,ND,38,20727,234
2020-09-27,MP,69,69,2
2020-09-27,OH,39,150809,4741
2020-09-27,OK,40,84333,1006
2020-09-27,OR,41,32820,549
2020-09-27,PA,42,160770,8180
2020-09-27,PR,72,46304,644
2020-09-27,RI,44,24181,1107
2020-09-27,SC,45,145887,3326
2020-09-27,SD,46,21541,218
2020-09-27,TN,47,190037,2350
2020-09-27,TX,48,770539,15831
2020-09-27,UT,49,70616,453
2020-09-27,VT,50,1742,58
2020-09-27,VI,78,1317,19
2020-09-27,VA,51,146144,3159
2020-09-27,WA,53,89822,2196
2020-09-27,WV,54,15348,334
2020-09-27,WI,55,122498,1291
2020-09-27,WY,56,5633,50
2020-09-28,AL,1,152983,2501
2020-09-28,AK,2,8477,52
2020-09-28,AZ,4,217513,5624
2020-09-28,AR,5,82049,1329
2020-09-28,CA,6,814796,15641
2020-09-28,CO,8,69967,2052
2020-09-28,CT,9,57147,4503
2020-09-28,DE,10,20389,634
2020-09-28,DC,11,15264,624
2020-09-28,FL,12,701294,14036
2020-09-28,GA,13,298963,6803
2020-09-28,GU,66,3255,40
2020-09-28,HI,15,12351,131
2020-09-28,ID,16,41386,460
2020-09-28,IL,17,293169,8877
2020-09-28,IN,18,120581,3591
2020-09-28,IA,19,87256,1324
2020-09-28,KS,20,59793,641
2020-09-28,KY,21,71003,1195
2020-09-28,LA,22,166315,5480
2020-09-28,ME,23,5300,140
2020-09-28,MD,24,124371,3938
2020-09-28,MA,25,131072,9415
2020-09-28,MI,26,135782,7052
2020-09-28,MN,27,97690,2067
2020-09-28,MS,28,97049,2921
2020-09-28,MO,29,127894,2132
2020-09-28,MT,30,12538,174
2020-09-28,NE,31,44578,487
2020-09-28,NV,32,79313,1586
2020-09-28,NH,33,8208,439
2020-09-28,NJ,34,205898,16107
2020-09-28,NM,35,28985,873
2020-09-28,NY,36,461176,32737
2020-09-28,NC,37,208497,3469
2020-09-28,ND,38,20986,237
2020-09-28,MP,69,69,2
2020-09-28,OH,39,151802,4746
2020-09-28,OK,40,85194,1007
2020-09-28,OR,41,32995,549
2020-09-28,PA,42,161642,8181
2020-09-28,PR,72,47422,648
2020-09-28,RI,44,24424,1110
2020-09-28,SC,45,146455,3337
2020-09-28,SD,46,21738,218
2020-09-28,TN,47,190991,2362
2020-09-28,TX,48,773679,15898
2020-09-28,UT,49,71442,453
2020-09-28,VT,50,1745,58
2020-09-28,VI,78,1318,20
2020-09-28,VA,51,146593,3172
2020-09-28,WA,53,90596,2199
2020-09-28,WV,54,15512,337
2020-09-28,WI,55,124320,1293
2020-09-28,WY,56,5754,50
2020-09-29,AL,1,153554,2517
2020-09-29,AK,2,8602,52
2020-09-29,AZ,4,218185,5632
2020-09-29,AR,5,82755,1350
2020-09-29,CA,6,817939,15791
2020-09-29,CO,8,70458,2058
2020-09-29,CT,9,57329,4505
2020-09-29,DE,10,20531,635
2020-09-29,DC,11,15300,626
2020-09-29,FL,12,704560,14142
2020-09-29,GA,13,300019,6836
2020-09-29,GU,66,3412,48
2020-09-29,HI,15,12436,133
2020-09-29,ID,16,41854,466
2020-09-29,IL,17,294673,8901
2020-09-29,IN,18,121327,3612
2020-09-29,IA,19,88234,1341
2020-09-29,KS,20,59951,650
2020-09-29,KY,21,71921,1205
2020-09-29,LA,22,166848,5490
2020-09-29,ME,23,5337,141
2020-09-29,MD,24,124805,3946
2020-09-29,MA,25,131584,9423
2020-09-29,MI,26,136899,7073
2020-09-29,MN,27,98499,2072
2020-09-29,MS,28,97638,2957
2020-09-29,MO,29,128816,2148
2020-09-29,MT,30,12825,177
2020-09-29,NE,31,45044,493
2020-09-29,NV,32,79691,1594
2020-09-29,NH,33,8233,439
2020-09-29,NJ,34,206354,16117
2020-09-29,NM,35,29157,875
2020-09-29,NY,36,462364,32743
2020-09-29,NC,37,209384,3511
2020-09-29,ND,38,21404,242
2020-09-29,MP,69,69,2
2020-09-29,OH,39,152907,4783
2020-09-29,OK,40,86219,1018
2020-09-29,OR,41,33297,555
2020-09-29,PA,42,163219,8196
2020-09-29,PR,72,48467,654
2020-09-29,RI,44,24556,1113
2020-09-29,SC,45,147634,3359
2020-09-29,SD,46,21997,223
2020-09-29,TN,47,191859,2393
2020-09-29,TX,48,780543,15994
2020-09-29,UT,49,72136,457
2020-09-29,VT,50,1749,58
2020-09-29,VI,78,1318,20
2020-09-29,VA,51,147516,3187
2020-09-29,WA,53,91011,2218
2020-09-29,WV,54,15692,345
2020-09-29,WI,55,126744,1312
2020-09-29,WY,56,5821,50
2020-09-30,AL,1,154701,2540
2020-09-30,AK,2,8707,52
2020-09-30,AZ,4,218511,5654
2020-09-30,AR,5,83697,1369
2020-09-30,CA,6,821125,15898
2020-09-30,CO,8,71090,2061
2020-09-30,CT,9,57550,4508
2020-09-30,DE,10,20613,636
2020-09-30,DC,11,15326,627
2020-09-30,FL,12,706508,14316
2020-09-30,GA,13,301485,6861
2020-09-30,GU,66,3457,50
2020-09-30,HI,15,12555,135
2020-09-30,ID,16,42549,469
2020-09-30,IL,17,296935,8935
2020-09-30,IN,18,122295,3632
2020-09-30,IA,19,89248,1358
2020-09-30,KS,20,60957,678
2020-09-30,KY,21,72830,1208
2020-09-30,LA,22,167458,5511
2020-09-30,ME,23,5391,141
2020-09-30,MD,24,125217,3949
2020-09-30,MA,25,132116,9456
2020-09-30,MI,26,138074,7084
2020-09-30,MN,27,99187,2089
2020-09-30,MS,28,98190,2969
2020-09-30,MO,29,130065,2157
2020-09-30,MT,30,13179,180
2020-09-30,NE,31,45564,493
2020-09-30,NV,32,80084,1600
2020-09-30,NH,33,8266,439
2020-09-30,NJ,34,207062,16122
2020-09-30,NM,35,29435,877
2020-09-30,NY,36,463369,32757
2020-09-30,NC,37,211004,3565
2020-09-30,ND,38,21849,250
2020-09-30,MP,69,70,2
2020-09-30,OH,39,153987,4804
2020-09-30,OK,40,87199,1031
2020-09-30,OR,41,33554,560
2020-09-30,PA,42,164135,8216
2020-09-30,PR,72,48755,661
2020-09-30,RI,44,24748,1114
2020-09-30,SC,45,147942,3378
2020-09-30,SD,46,22389,223
2020-09-30,TN,47,193357,2429
2020-09-30,TX,48,784027,16102
2020-09-30,UT,49,73053,460
2020-09-30,VT,50,1752,58
2020-09-30,VI,78,1318,20
2020-09-30,VA,51,148271,3208
2020-09-30,WA,53,91560,2222
2020-09-30,WV,54,15848,350
2020-09-30,WI,55,129172,1338
2020-09-30,WY,56,5948,50
2020-10-01,AL,1,155744,2548
2020-10-01,AK,2,8838,53
2020-10-01,AZ,4,219214,5674
2020-10-01,AR,5,84821,1384
2020-10-01,CA,6,824306,15989
2020-10-01,CO,8,71723,2064
2020-10-01,CT,9,57742,4511
2020-10-01,DE,10,20787,636
2020-10-01,DC,11,15358,628
2020-10-01,FL,12,709136,14443
2020-10-01,GA,13,303010,6903
2020-10-01,GU,66,3519,50
2020-10-01,HI,15,12660,138
2020-10-01,ID,16,42915,473
2020-10-01,IL,17,299111,8956
2020-10-01,IN,18,123459,3645
2020-10-01,IA,19,90483,1366
2020-10-01,KS,20,61103,678
2020-10-01,KY,21,73619,1225
2020-10-01,LA,22,168009,5519
2020-10-01,ME,23,5431,142
2020-10-01,MD,24,125997,3949
2020-10-01,MA,25,132870,9480
2020-10-01,MI,26,139064,7103
2020-10-01,MN,27,100253,2102
2020-10-01,MS,28,98886,2979
2020-10-01,MO,29,131778,2184
2020-10-01,MT,30,13626,181
2020-10-01,NE,31,46185,497
2020-10-01,NV,32,80507,1603
2020-10-01,NH,33,8317,441
2020-10-01,NJ,34,207676,16127
2020-10-01,NM,35,29661,882
2020-10-01,NY,36,464752,32768
2020-10-01,NC,37,213218,3601
2020-10-01,ND,38,22221,259
2020-10-01,MP,69,70,2
2020-10-01,OH,39,155314,4817
2020-10-01,OK,40,88369,1035
2020-10-01,OR,41,33865,561
2020-10-01,PA,42,165078,8234
2020-10-01,PR,72,49067,665
2020-10-01,RI,44,24914,1117
2020-10-01,SC,45,148323,3400
2020-10-01,SD,46,23136,236
2020-10-01,TN,47,194601,2473
2020-10-01,TX,48,788066,16220
2020-10-01,UT,49,74099,460
2020-10-01,VT,50,1755,58
2020-10-01,VI,78,1326,20
2020-10-01,VA,51,148721,3228
2020-10-01,WA,53,92166,2227
2020-10-01,WV,54,16024,354
2020-10-01,WI,55,132176,1358
2020-10-01,WY,56,6083,53
2020-10-02,AL,1,156698,2550
2020-10-02,AK,2,8964,53
2020-10-02,AZ,4,219778,5693
2020-10-02,AR,5,85779,1391
2020-10-02,CA,6,828364,16074
2020-10-02,CO,8,72454,2069
2020-10-02,CT,9,58297,4513
2020-10-02,DE,10,20937,642
2020-10-02,DC,11,15423,629
2020-10-02,FL,12,711796,14553
2020-10-02,GA,13,304406,6945
2020-10-02,GU,66,3586,51
2020-10-02,HI,15,12754,141
2020-10-02,ID,16,43528,478
2020-10-02,IL,17,301540,9007
2020-10-02,IN,18,124959,3656
2020-10-02,IA,19,91483,1377
2020-10-02,KS,20,62424,699
2020-10-02,KY,21,74566,1232
2020-10-02,LA,22,168826,5545
2020-10-02,ME,23,5468,142
2020-10-02,MD,24,126711,3950
2020-10-02,MA,25,133631,9490
2020-10-02,MI,26,140057,7110
2020-10-02,MN,27,101419,2112
2020-10-02,MS,28,99558,2999
2020-10-02,MO,29,133725,2207
2020-10-02,MT,30,14044,186
